xmin;ymin;xmax;ymax;confidence;class;name;filename
216.23367309570312;207.42550659179688;470.8621520996094;449.0722961425781;0.39948099851608276;0;helmets;frame27062023164522.jpg
140.70236206054688;343.9866638183594;228.8123779296875;429.0998229980469;0.6698588132858276;0;hoodie;frame27062023164522.jpg
61.31468200683594;203.5631561279297;473.01275634765625;480.0;0.7613859176635742;0;person;frame27062023164522.jpg
