xmin;ymin;xmax;ymax;confidence;class;name;filename
9.297091484069824;12.045968055725098;474.0;626.1033325195312;0.7052285075187683;0;person;robber2.jpg
26.976123809814453;143.4850311279297;110.41388702392578;212.51795959472656;0.9275678992271423;0;gun;robber2.jpg
