xmin;ymin;xmax;ymax;confidence;class;name;filename
193.0795135498047;191.4963836669922;465.514404296875;460.82391357421875;0.5774585008621216;0;helmets;frame27062023164532.jpg
123.61579895019531;204.59356689453125;474.47265625;480.0;0.7669485807418823;0;person;frame27062023164532.jpg
